gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
SMT3,852122,ESC2,851965,null,23547032,BioGrid,0.25
SMT3,852122,MLP2,854657,null,23547032,BioGrid,0.25
SMT3,852122,ASF1,853327,null,23547032,BioGrid,0.25
SMT3,852122,RPA34,853293,null,23547032,BioGrid,0.25
SMT3,852122,ITC1,852744,null,23547032,BioGrid,0.25
SMT3,852122,MBF1,854474,null,23547032,BioGrid,0.25
SMT3,852122,NUP100,853796,null,23547032,BioGrid,0.25
SMT3,852122,ELF1,853697,null,23547032,BioGrid,0.25
SMT3,852122,MAL12,853209,null,23547032,BioGrid,0.25
SMT3,852122,SFG1,854493,null,23547032,BioGrid,0.25
SMT3,852122,NUP133,853957,null,23547032,BioGrid,0.25
SMT3,852122,YAR028W,851280,null,23547032,BioGrid,0.25
SMT3,852122,CKA2,854227,null,23547032,BioGrid,0.25
SMT3,852122,VIP1,851126,null,23547032,BioGrid,0.25
SMT3,852122,IRC3,851932,null,23547032,BioGrid,0.25
SMT3,852122,GIP3,855967,null,23547032,BioGrid,0.25
SMT3,852122,IPK1,851910,null,23547032,BioGrid,0.25
SMT3,852122,PSH1,854102,null,23547032,BioGrid,0.25
SMT3,852122,DAL3,854850,null,23547032,BioGrid,0.25
SMT3,852122,RPN4,851542,null,23547032,BioGrid,0.25
SMT3,852122,MIX23,852167,null,23547032,BioGrid,0.25
SMT3,852122,NUP60,851263,null,23547032,BioGrid,0.25
SMT3,852122,UBX4,855089,null,23547032,BioGrid,0.25
SMT3,852122,CTF4,856254,null,23547032,BioGrid,0.25
SMT3,852122,BRE1,851485,null,23547032,BioGrid,0.25
SMT3,852122,RAD54,852713,null,23547032,BioGrid,0.25
SMT3,852122,IOC3,850567,null,23547032,BioGrid,0.25
SMT3,852122,MRC1,850297,null,23547032,BioGrid,0.25
SMT3,852122,RAD52,854976,null,23547032,BioGrid,0.25
SMT3,852122,SLT2,856425,null,23547032,BioGrid,0.25
SMT3,852122,CKB2,854204,null,23547032,BioGrid,0.25
SMT3,852122,UBP6,850562,null,23547032,BioGrid,0.25
SMT3,852122,SRS2,853353,null,23547032,BioGrid,0.25
SMT3,852122,YFR018C,850573,null,23547032,BioGrid,0.25
SMT3,852122,IML3,852404,null,23547032,BioGrid,0.25
SMT3,852122,PRE9,853036,null,23547032,BioGrid,0.25
SMT3,852122,YLR287C,850993,null,23547032,BioGrid,0.25
SMT3,852122,DOA1,853667,null,23547032,BioGrid,0.25
SMT3,852122,SLX1,852529,null,23547032,BioGrid,0.25
SMT3,852122,MUS81,851994,null,23547032,BioGrid,0.25
SMT3,852122,GSH2,854108,null,23547032,BioGrid,0.25
SMT3,852122,HIR3,853605,null,23547032,BioGrid,0.25
SMT3,852122,ICY1,855235,null,23547032,BioGrid,0.25
SMT3,852122,UBX5,851930,null,23547032,BioGrid,0.25
SMT3,852122,NKP2,851025,null,23547032,BioGrid,0.25
SMT3,852122,RPL40B,853969,null,23547032,BioGrid,0.25
SMT3,852122,YOL153C,854012,null,23547032,BioGrid,0.25
SMT3,852122,SWE1,853252,null,23547032,BioGrid,0.25
SMT3,852122,SET2,853271,null,23547032,BioGrid,0.25
SMT3,852122,SRL2,850771,null,23547032,BioGrid,0.25
SMT3,852122,SGF29,850347,null,23547032,BioGrid,0.25
SMT3,852122,AIR2,851379,null,23547032,BioGrid,0.25
SMT3,852122,LDB18,850677,null,23547032,BioGrid,0.25
SMT3,852122,MCM10,854656,null,27134171,BioGrid,0.4
SMT3,852122,YLR278C,850984,null,23547032,BioGrid,0.25
SMT3,852122,HNT2,851899,null,23547032,BioGrid,0.25
SMT3,852122,PMS1,855642,null,23547032,BioGrid,0.25
SMT3,852122,POL32,853500,null,23547032,BioGrid,0.25
SMT3,852122,CDC73,851136,null,23547032,BioGrid,0.25
SMT3,852122,VLD1,854831,null,23547032,BioGrid,0.25
SMT3,852122,NUP2,851048,null,23547032,BioGrid,0.25
SMT3,852122,MMS22,851030,null,23547032,BioGrid,0.25
SMT3,852122,CTF3,851097,null,23547032,BioGrid,0.25
SMT3,852122,WSS1,856536,null,23547032,BioGrid,0.25
SMT3,852122,YBL036C,852244,null,23547032,BioGrid,0.25
SMT3,852122,RRM3,856426,null,23547032,BioGrid,0.25
SMT3,852122,RAD51,856831,null,23547032,BioGrid,0.25
SMT3,852122,RTF1,852607,null,23547032,BioGrid,0.25
SMT3,852122,SPT2,856908,null,23547032,BioGrid,0.25
SMT3,852122,PIN2,854271,null,23547032,BioGrid,0.25
SMT3,852122,CHS3,852311,null,23547032,BioGrid,0.25
SMT3,852122,YPL068C,856037,null,23547032,BioGrid,0.25
SMT3,852122,NGL1,854115,null,23547032,BioGrid,0.25
SMT3,852122,NTA1,853525,null,23547032,BioGrid,0.25
SMT3,852122,ELG1,854315,null,23547032,BioGrid,0.25
SMT3,852122,CSE2,855744,null,23547032,BioGrid,0.25
SMT3,852122,UBC4,852376,null,23547032,BioGrid,0.25
SMT3,852122,CAC2,854869,null,23547032,BioGrid,0.25
KRT88P,85348,NRAS,4893,null,19490893,GenomeRNAi,0.44
PLSCR1,5359,LCK,3932,null,26637171,Text Mining,0.4
PLSCR1,5359,ABL2,27,null,26637171,Text Mining,0.4
PLSCR1,5359,STAT5B,6777,null,26637171,Text Mining,0.4
PLSCR1,5359,YES1,7525,null,26637171,Text Mining,0.4
PLSCR1,5359,EPHA2,1969,null,26637171,Text Mining,0.4
PLSCR1,5359,KIT,3815,null,26637171,Text Mining,0.4
PLSCR1,5359,ABL1,25,null,26637171,Text Mining,0.4
PLSCR1,5359,FYN,2534,null,26637171,Text Mining,0.4
PLSCR1,5359,WNT11,7481,null,29959327,ISLE,0.3
SFK1,853815,CWP2,853765,null,29540528,BioGrid,0.4
SFK1,853815,CWP1,853766,null,29540528,BioGrid,0.4
SFK1,853815,STT4,851014,null,12015967,BioGrid,0.4
DBP5,854211,HTA1,851811,null,18689878,BioGrid,0.45
DBP5,854211,YBR259W,852562,null,18689878,BioGrid,0.25
DBP5,854211,MEH1,853876,null,18689878,BioGrid,0.25
DBP5,854211,GRS1,852418,null,18689878,BioGrid,0.25
DBP5,854211,EFG1,853188,null,18689878,BioGrid,0.25
DBP5,854211,ARP6,850774,null,18689878,BioGrid,0.25
DBP5,854211,PHO85,856076,null,18689878,BioGrid,0.25
DBP5,854211,CTK1,853718,null,18689878,BioGrid,0.45
DBP5,854211,RTC2,852444,null,18689878,BioGrid,0.25
DBP5,854211,MOG1,853537,null,18689878,BioGrid,0.45
DBP5,854211,MFT1,854940,null,18689878,BioGrid,0.25
DBP5,854211,CSG2,852324,null,18689878,BioGrid,0.25
DBP5,854211,KAR3,856263,null,18689878,BioGrid,0.45
DBP5,854211,MTQ2,851718,null,18689878,BioGrid,0.25
DBP5,854211,GCN3,853896,null,18689878,BioGrid,0.25
DBP5,854211,NUP2,851048,null,18689878,BioGrid,0.45
DBP5,854211,NUP188,854868,null,18689878,BioGrid,0.45
DBP5,854211,LSM6,851984,null,18689878,BioGrid,0.45
DBP5,854211,SIF2,852399,null,18689878,BioGrid,0.45
DBP5,854211,FYV12,854355,null,18689878,BioGrid,0.25
DBP5,854211,LOC1,850551,null,18689878,BioGrid,0.45
DBP5,854211,RPL39,853250,null,18689878,BioGrid,0.45
DBP5,854211,LRP1,856481,null,18689878,BioGrid,0.45
DBP5,854211,RTT109,850658,null,18689878,BioGrid,0.25
DBP5,854211,RPL34B,854759,null,18689878,BioGrid,0.25
DBP5,854211,LSM7,855575,null,18689878,BioGrid,0.45
DBP5,854211,SWI6,850879,null,18689878,BioGrid,0.25
DBP5,854211,RPS19B,855414,null,18689878,BioGrid,0.45
DBP5,854211,CIK1,855238,null,18689878,BioGrid,0.45
DBP5,854211,VPS72,852096,null,18689878,BioGrid,0.45
DBP5,854211,NUP85,853499,null,9564048,BioGrid,0.4
DBP5,854211,ELP2,853114,null,18689878,BioGrid,0.25
DBP5,854211,SET2,853271,null,18689878,BioGrid,0.25
DBP5,854211,CSE2,855744,null,18689878,BioGrid,0.25
DBP5,854211,YAF9,855616,null,18689878,BioGrid,0.45
DBP5,854211,MLP2,854657,null,15692572,BioGrid,0.4
DBP5,854211,SAC3,851737,null,18689878,BioGrid,0.45
DBP5,854211,CCR4,851212,null,18689878,BioGrid,0.45
DBP5,854211,TMA19,853809,null,18689878,BioGrid,0.25
DBP5,854211,ZDS2,854931,null,15619606,BioGrid,0.4
DBP5,854211,PEX6,855387,null,18689878,BioGrid,0.25
DBP5,854211,DIG1,856058,null,18689878,BioGrid,0.25
DBP5,854211,GFD1,855297,null,20463024,BioGrid,0.4
DBP5,854211,RPA34,853293,null,18689878,BioGrid,0.25
DBP5,854211,NBP2,851740,null,18689878,BioGrid,0.25
DBP5,854211,SLX9,852972,null,18689878,BioGrid,0.45
DBP5,854211,CBS1,851491,null,18689878,BioGrid,0.45
DBP5,854211,HMI1,854058,null,18689878,BioGrid,0.25
DBP5,854211,UBR2,850711,null,18689878,BioGrid,0.25
DBP5,854211,ASF1,853327,null,18689878,BioGrid,0.25
DBP5,854211,SWC3,851222,null,18689878,BioGrid,0.25
DBP5,854211,NUP145,852788,null,9564048,BioGrid,0.4
DBP5,854211,PAT1,850440,null,18689878,BioGrid,0.45
DBP5,854211,SRB2,856437,null,18689878,BioGrid,0.45
DBP5,854211,SSD1,851887,null,18689878,BioGrid,0.45
DBP5,854211,MAC1,855035,null,18689878,BioGrid,0.25
DBP5,854211,RNA1,855275,null,9564048,BioGrid,0.4
DBP5,854211,SWR1,851934,null,18689878,BioGrid,0.25
DBP5,854211,IES4,854361,null,18689878,BioGrid,0.25
DBP5,854211,SPT4,852955,null,18689878,BioGrid,0.25
DBP5,854211,SNF6,856360,null,18689878,BioGrid,0.25
DBP5,854211,XRN1,852702,null,18689878,BioGrid,0.45
DBP5,854211,UBP14,852349,null,18689878,BioGrid,0.45
DBP5,854211,RRP6,854162,null,18689878,BioGrid,0.45
DBP5,854211,TOR1,853529,null,18689878,BioGrid,0.45
DBP5,854211,MLP1,853970,null,15692572,BioGrid,0.4
DBP5,854211,MED1,856183,null,18689878,BioGrid,0.45
DBP5,854211,DST1,852839,null,18689878,BioGrid,0.45
DBP5,854211,BAS1,853974,null,18689878,BioGrid,0.45
DBP5,854211,LEO1,854290,null,18689878,BioGrid,0.25
DBP5,854211,SPI1,856893,null,18689878,BioGrid,0.25
DBP5,854211,NUP60,851263,null,18689878,BioGrid,0.45
DBP5,854211,RPL35A,851336,null,18689878,BioGrid,0.25
DBP5,854211,ZDS1,855316,null,15619606,BioGrid,0.4
DBP5,854211,EXO1,854198,null,18689878,BioGrid,0.25
DBP5,854211,SIT4,851513,null,18689878,BioGrid,0.45
DBP5,854211,ROM2,851086,null,18689878,BioGrid,0.45
DBP5,854211,LSM1,853318,null,18689878,BioGrid,0.45
DBP5,854211,SWC5,852532,null,18689878,BioGrid,0.45
DBP5,854211,ZAP1,853390,null,18689878,BioGrid,0.25
DBP5,854211,UBP3,856895,null,18689878,BioGrid,0.45
DBP5,854211,THP3,856158,null,18689878,BioGrid,0.25
DBP5,854211,CTK2,853450,null,18689878,BioGrid,0.45
DBP5,854211,HAL5,853274,null,18689878,BioGrid,0.25
DBP5,854211,BUR2,850923,null,18689878,BioGrid,0.45
DBP5,854211,YDJ1,855661,null,18689878,BioGrid,0.45
DBP5,854211,RAD6,852822,null,18689878,BioGrid,0.25
DBP5,854211,BEM2,856899,null,18689878,BioGrid,0.45
DBP5,854211,NUP133,853957,null,18689878,BioGrid,0.45
DBP5,854211,HTZ1,854150,null,18689878,BioGrid,0.25
DBP5,854211,REF2,851776,null,18689878,BioGrid,0.25
DBP5,854211,NUP84,851441,null,18689878,BioGrid,0.45
DBP5,854211,NAB2,852755,null,20463024,BioGrid,0.4
DBP5,854211,HDA1,855710,null,18689878,BioGrid,0.25
DBP5,854211,SSE1,855998,null,18689878,BioGrid,0.45
DBP5,854211,DEG1,850550,null,18689878,BioGrid,0.25
DBP5,854211,MRT4,853860,null,18689878,BioGrid,0.45
DBP5,854211,SBP1,856351,null,18689878,BioGrid,0.25
DBP5,854211,URM1,854809,null,18689878,BioGrid,0.25
DBP5,854211,SKI3,856319,null,18689878,BioGrid,0.45
DBP5,854211,THP1,854082,null,18689878,BioGrid,0.45
DAD1,851579,DUO1,852819,null,11553702,BioGrid,0.4
DAD1,851579,STU1,852246,null,11553702,BioGrid,0.4
DAD1,851579,BUB3,854191,null,11553702,BioGrid,0.4
DAD1,851579,DAM1,853010,null,11553702,BioGrid,0.4
DAD1,851579,BIM1,856736,null,11553702,BioGrid,0.4
DAD1,851579,BUB1,853100,null,11553702,BioGrid,0.4
PTBP1,5725,NASP,4678,null,25171417,computer analysis,0.3
PTBP1,5725,RBM14,10432,null,25171417,computer analysis,0.3
PTBP1,5725,RNF126,55658,null,25171417,Daisy,0.2
PTBP1,5725,CPSF6,11052,null,25171417,computer analysis,0.3
DYNC1LI1,51143,METTL6,131965,null,25171417,Daisy,0.2
DYNC1LI1,51143,MKRN2,23609,null,25171417,Daisy,0.2
DYNC1LI1,51143,RAD18,56852,null,25171417,Daisy,0.2
DYNC1LI1,51143,MLH1,4292,null,25171417,Daisy,0.2
CHD1,1105,DMPK,1760,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,PTK6,5753,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,WDR36,134430,null,25171417,Daisy,0.2
CHD1,1105,CIT,11113,null,31300006,CRISPR/CRISPRi,0.05
CHD1,1105,PRKCZ,5590,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,PIM2,11040,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,POMC,5443,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,MYC,4609,null,22157079,GenomeRNAi,0.545
CHD1,1105,PPWD1,23398,null,25171417,Daisy,0.2
CHD1,1105,HMGCR,3156,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,CKM,1158,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,DOT1L,84444,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,PFKFB1,5207,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,TK1,7083,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,GRB2,2885,null,31300006,CRISPR/CRISPRi,0.06
CHD1,1105,PIK3CG,5294,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,UMPS,7372,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,MTREX,23517,null,25171417,Daisy,0.2
CHD1,1105,FABP4,2167,null,28319085,CRISPR/CRISPRi,0.68
CHD1,1105,LTC4S,4056,null,28319085,CRISPR/CRISPRi,0.68
SDD4,856133,CMR1,851399,null,22842922,BioGrid,0.25
RAE1,8480,SKA3,221150,null,31300006,CRISPR/CRISPRi,0.16
RAE1,8480,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.2
RAE1,8480,VPS29,51699,null,31300006,CRISPR/CRISPRi,0.17
RAE1,8480,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.05
RAE1,8480,TAF2,6873,null,31300006,CRISPR/CRISPRi,0.19
RAE1,8480,ROMO1,140823,null,31300006,CRISPR/CRISPRi,0.0
RAE1,8480,ZNF574,64763,null,31300006,CRISPR/CRISPRi,0.2
CUL9,23113,NAE1,8883,null,23100467,GenomeRNAi,0.629
CUL9,23113,EHMT2,10919,null,25171417,Daisy,0.2
XRS2,851975,CLA4,855418,null,16487579,BioGrid,0.25
XRS2,851975,PAT1,850440,null,16487579,BioGrid,0.25
XRS2,851975,RAD52,854976,null,17785441,BioGrid,0.4
XRS2,851975,SWR1,851934,null,23661467,BioGrid,0.4
XRS2,851975,CTK1,853718,null,16487579,BioGrid,0.25
XRS2,851975,DUN1,851457,null,16487579,BioGrid,0.25
XRS2,851975,MMS22,851030,null,16487579,BioGrid,0.25
XRS2,851975,LSM1,853318,null,16487579,BioGrid,0.25
XRS2,851975,SKN7,856613,null,16487579,BioGrid,0.25
XRS2,851975,GCR2,855522,null,16487579,BioGrid,0.25
XRS2,851975,SOD1,853568,null,16487579,BioGrid,0.25
XRS2,851975,RMD9,852771,null,16487579,BioGrid,0.25
XRS2,851975,KTR2,853935,null,16487579,BioGrid,0.25
XRS2,851975,CCR4,851212,null,16487579,BioGrid,0.25
XRS2,851975,MUS81,851994,null,16487579,BioGrid,0.25
XRS2,851975,CTF4,856254,null,16487579,BioGrid,0.25
XRS2,851975,RRM3,856426,null,16487579,BioGrid,0.25
XRS2,851975,VPS34,850941,null,16487579,BioGrid,0.25
XRS2,851975,STP22,850349,null,16487579,BioGrid,0.25
XRS2,851975,CSM3,855067,null,16487579,BioGrid,0.25
XRS2,851975,TOF1,855448,null,16487579,BioGrid,0.25
XRS2,851975,DCC1,850344,null,16487579,BioGrid,0.25
XRS2,851975,INO80,852728,null,23661467,BioGrid,0.4
XRS2,851975,EAF1,851962,null,16487579,BioGrid,0.25
XRS2,851975,RAD5,850719,null,16487579,BioGrid,0.25
XRS2,851975,REV3,855936,null,17785441,BioGrid,0.4
XRS2,851975,CTK3,854928,null,16487579,BioGrid,0.25
XRS2,851975,TSA1,854980,null,16487579,BioGrid,0.25
XRS2,851975,MDM12,854153,null,16487579,BioGrid,0.25
XRS2,851975,GEP3,854380,null,16487579,BioGrid,0.25
XRS2,851975,DPB11,853355,null,11973288,BioGrid,0.4
XRS2,851975,ASF1,853327,null,16487579,BioGrid,0.25
XRS2,851975,CTF18,855102,null,16487579,BioGrid,0.25
XRS2,851975,POL32,853500,null,16487579,BioGrid,0.25
XRS2,851975,CTF8,856598,null,16487579,BioGrid,0.25
XRS2,851975,MSI1,852494,null,16487579,BioGrid,0.25
XRS2,851975,SWI6,850879,null,16487579,BioGrid,0.25
XRS2,851975,VPS15,852394,null,16487579,BioGrid,0.25
XRS2,851975,RAD30,852028,null,17785441,BioGrid,0.4
XRS2,851975,MMS2,852793,null,17785441,BioGrid,0.4
XRS2,851975,SOH1,852750,null,16487579,BioGrid,0.25
XRS2,851975,CTK2,853450,null,16487579,BioGrid,0.25
XRS2,851975,RSC2,851071,null,16487579,BioGrid,0.25
XRS2,851975,LSM7,855575,null,16487579,BioGrid,0.25
XRS2,851975,UMP1,852471,null,16487579,BioGrid,0.25
XRS2,851975,GET2,856817,null,16487579,BioGrid,0.25
XRS2,851975,MMS1,856293,null,16487579,BioGrid,0.25
XRS2,851975,RTT109,850658,null,16487579,BioGrid,0.25
XRS2,851975,LSM6,851984,null,16487579,BioGrid,0.25
XRS2,851975,VID22,851088,null,16487579,BioGrid,0.25
XRS2,851975,LGE1,856052,null,16487579,BioGrid,0.25
XRS2,851975,MRC1,850297,null,16487579,BioGrid,0.25
XRS2,851975,RPN4,851542,null,16487579,BioGrid,0.25
XRS2,851975,RPN10,856607,null,16487579,BioGrid,0.25
XRS2,851975,RAD6,852822,null,16487579,BioGrid,0.25
XRS2,851975,RNH203,850847,null,24550002,BioGrid,0.4
XRS2,851975,NAT1,851521,null,16487579,BioGrid,0.25
XRS2,851975,CAC2,854869,null,16487579,BioGrid,0.25
XRS2,851975,NUP133,853957,null,16487579,BioGrid,0.25
XRS2,851975,MON2,855420,null,16487579,BioGrid,0.25
XRS2,851975,MEC1,852433,null,11544181,BioGrid,0.4
XRS2,851975,CDH1,852881,null,16487579,BioGrid,0.25
XRS2,851975,VAC7,855673,null,16487579,BioGrid,0.25
XRS2,851975,RNR4,853091,null,16487579,BioGrid,0.25
XRS2,851975,PMR1,852709,null,16487579,BioGrid,0.25
XRS2,851975,POP2,855788,null,16487579,BioGrid,0.25
XRS2,851975,CIK1,855238,null,16487579,BioGrid,0.25
XRS2,851975,MID1,855425,null,16487579,BioGrid,0.25
XRS2,851975,NPL3,852042,null,16487579,BioGrid,0.25
XRS2,851975,XRN1,852702,null,16487579,BioGrid,0.25
XRS2,851975,ELG1,854315,null,16487579,BioGrid,0.25
XRS2,851975,SWD3,852472,null,16487579,BioGrid,0.25
XRS2,851975,BRE1,851485,null,16487579,BioGrid,0.25
XRS2,851975,RLF2,856129,null,16487579,BioGrid,0.25
XRS2,851975,AIM10,856820,null,16487579,BioGrid,0.25
XRS2,851975,SLX8,856852,null,16487579,BioGrid,0.25
XRS2,851975,IRC19,850626,null,16487579,BioGrid,0.25
XRS2,851975,LTE1,851209,null,16487579,BioGrid,0.25
XRS2,851975,RAD18,850430,null,16487579,BioGrid,0.25
XRS2,851975,YAP1,855005,null,16487579,BioGrid,0.25
XRS2,851975,BIM1,856736,null,16487579,BioGrid,0.25
XRS2,851975,NPT1,854384,null,16487579,BioGrid,0.25
XRS2,851975,CCS1,855054,null,16487579,BioGrid,0.25
XRS2,851975,NHP10,851562,null,23661467,BioGrid,0.4
XRS2,851975,CSM1,850447,null,16487579,BioGrid,0.25
XRS2,851975,MTQ2,851718,null,16487579,BioGrid,0.25
XRS2,851975,LRS4,852049,null,16487579,BioGrid,0.25
XRS2,851975,CLB2,856236,null,16487579,BioGrid,0.25
XRS2,851975,SLX5,851549,null,16487579,BioGrid,0.25
XRS2,851975,GET1,852864,null,16487579,BioGrid,0.25
URA1,853664,FRD1,856664,null,16941010,BioGrid,0.25
CCDC112,153733,HRAS,3265,null,19490893,GenomeRNAi,0.467
CCDC112,153733,NRAS,4893,null,19490893,GenomeRNAi,0.467
SMB1,856751,SMX3,856312,null,27417296,BioGrid,0.4
SMB1,856751,MUD2,853788,null,25897024,BioGrid,0.4
SMB1,856751,SMD1,852964,null,27974620,BioGrid,0.4
SMB1,856751,SMD2,850981,null,27974620,BioGrid,0.4
SMB1,856751,MUD1,852416,null,25897024,BioGrid,0.4
SMB1,856751,TGS1,855946,null,25897024,BioGrid,0.4
IGFBP6,3489,OSMR,9180,null,25171417,Daisy,0.2
IGFBP6,3489,PRNP,5621,null,25171417,Daisy,0.2
IGFBP6,3489,NECAB3,63941,null,29959327,ISLE,0.3
IGFBP6,3489,NCEH1,57552,null,25171417,Daisy,0.2
IGFBP6,3489,RBM15,64783,null,29959327,ISLE,0.3
IGFBP6,3489,SFPQ,6421,null,29959327,ISLE,0.3
CNTFR,1271,PIK3CG,5294,null,28319085,CRISPR/CRISPRi,0.68
CNTFR,1271,FABP4,2167,null,28319085,CRISPR/CRISPRi,0.68
CNTFR,1271,RPS6KA4,8986,null,28319085,CRISPR/CRISPRi,0.68
CATSPER1,117144,OR2L3,391192,null,29959327,ISLE,0.3
CATSPER1,117144,HRAS,3265,null,19490893,GenomeRNAi,0.467
CATSPER1,117144,NRAS,4893,null,19490893,GenomeRNAi,0.467
CATSPER1,117144,KRAS,3845,null,19490893,Text Mining,0.6
STAT4,6775,TYMS,7298,null,17000754,GenomeRNAi,0.5
HVCN1,84329,APBB1IP,54518,null,25171417,computer analysis,0.3
RAN,5901,KRAS,3845,null,22613949,Text Mining,0.6
RAN,5901,SCD,6319,null,17483353,Text Mining,0.1775
RAN,5901,TPX2,22974,null,17483353,Text Mining,0.1775
BIN3,55909,ELP3,55140,null,25171417,Daisy,0.2
BIN3,55909,TRIM35,23087,null,25171417,Daisy,0.2
DLST,1743,LEO1,123169,null,31300006,CRISPR/CRISPRi,0.17
DLST,1743,OGFOD1,55239,null,31300006,CRISPR/CRISPRi,0.16
DLST,1743,EXOSC9,5393,null,31300006,CRISPR/CRISPRi,0.18
DLST,1743,PTTG1,9232,null,31300006,CRISPR/CRISPRi,0.22
DLST,1743,NACA,4666,null,31300006,CRISPR/CRISPRi,0.05
DLST,1743,MED23,9439,null,31300006,CRISPR/CRISPRi,0.34
DLST,1743,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.08
DLST,1743,INTS5,80789,null,31300006,CRISPR/CRISPRi,0.18
DLST,1743,SNRNP200,23020,null,31300006,CRISPR/CRISPRi,0.02
ADPRM,56985,TFB2M,64216,null,25171417,computer analysis,0.3
ADPRM,56985,MLLT10,8028,null,25171417,computer analysis,0.3
ADPRM,56985,RPL13,6137,null,31300006,CRISPR/CRISPRi,0.29
ADPRM,56985,TMED2,10959,null,25171417,computer analysis,0.3
ADPRM,56985,EIF3C,8663,null,31300006,CRISPR/CRISPRi,0.24
ADPRM,56985,CCT2,10576,null,25171417,computer analysis,0.3
ADPRM,56985,DLD,1738,null,25171417,computer analysis,0.3
ADPRM,56985,ZNF227,7770,null,25171417,computer analysis,0.3
ADPRM,56985,CTNNBL1,56259,null,31300006,CRISPR/CRISPRi,0.52
ADPRM,56985,MED28,80306,null,31300006,CRISPR/CRISPRi,0.35
ADPRM,56985,EIF3D,8664,null,31300006,CRISPR/CRISPRi,0.14
ADPRM,56985,URI1,8725,null,25171417,computer analysis,0.3
ADPRM,56985,MED17,9440,null,25171417,computer analysis,0.3
ADPRM,56985,ZNF18,7566,null,25171417,Daisy,0.2
ADPRM,56985,NACA,4666,null,31300006,CRISPR/CRISPRi,0.2
ADPRM,56985,PTEN,5728,null,26427375,computer analysis,0.3
ADPRM,56985,SENP2,59343,null,25171417,computer analysis,0.3
ADPRM,56985,C14orf178,283579,null,31300006,CRISPR/CRISPRi,0.63
ADPRM,56985,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.19
GINS3,64785,TAP2,6891,null,25334017,Text Mining,0.1775
GINS3,64785,GINS4,84296,null,25334017,Text Mining,0.1775
CIAO3,64428,VPS4A,27183,null,25171417,Daisy,0.2
HOF1,855048,DBF2,852984,null,20442249,BioGrid,0.4
HOF1,855048,TEM1,854938,null,20442249,BioGrid,0.4
HOF1,855048,DBF20,856227,null,20442249,BioGrid,0.4
HOF1,855048,RVS167,851996,null,23469085,BioGrid,0.4
HOF1,855048,INN1,855570,null,21498574,BioGrid,0.4
HOF1,855048,MOB1,854700,null,20442249,BioGrid,0.4
HOF1,855048,SHS1,851373,null,25971665,BioGrid,0.4
HOF1,855048,BNI1,855450,null,24719456,BioGrid,0.4
HOF1,855048,MYO1,856418,null,21498574,BioGrid,0.4
GPR89B,51463,SENP2,59343,null,25171417,Daisy,0.2
GPR89B,51463,TMCO1,54499,null,25171417,Daisy,0.2
CSGALNACT1,55790,STK35,140901,null,29959327,ISLE,0.3
DDX6,1656,ZC3H7B,23264,null,25171417,computer analysis,0.3
DDX6,1656,DCTN1,1639,null,25171417,computer analysis,0.3
DDX6,1656,SMG7,9887,null,25171417,computer analysis,0.3
CMK2,854144,VCX1,851429,null,18806210,BioGrid,0.4
CMK2,854144,CNB1,853644,null,30665402,BioGrid,0.4
UBA1,7317,HCFC1,3054,null,25171417,computer analysis,0.3
MRPL16,54948,VPS29,51699,null,31300006,CRISPR/CRISPRi,0.22
MRPL16,54948,NACA,4666,null,31300006,CRISPR/CRISPRi,0.03
MRPL16,54948,PSMC1,5700,null,31300006,CRISPR/CRISPRi,0.16
MRPL16,54948,TIMM23B,100652748,null,31300006,CRISPR/CRISPRi,0.17
NPPA,4878,PTEN,5728,null,26427375,computer analysis,0.3
AP1M1,8907,PIN1,5300,null,25171417,Daisy,0.2
MYO9B,4650,NAE1,8883,null,23100467,GenomeRNAi,0.5
HMGA1,3159,RELA,5970,null,31300006,CRISPR/CRISPRi,0.07
HMGA1,3159,TXN,7295,null,31300006,CRISPR/CRISPRi,0.29
HMGA1,3159,MAPKAPK2,9261,null,31300006,CRISPR/CRISPRi,0.04
HMGA1,3159,TK1,7083,null,28319085,CRISPR/CRISPRi,0.68
HMGA1,3159,PTP4A3,11156,null,31300006,CRISPR/CRISPRi,0.13
HMGA1,3159,MAP3K10,4294,null,31300006,CRISPR/CRISPRi,0.1
HMGA1,3159,ITGA6,3655,null,31300006,CRISPR/CRISPRi,0.07
HMGA1,3159,NDUFA4L2,56901,null,31300006,CRISPR/CRISPRi,0.18
